# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|q0|²	|q1|²	|q2|²	N
#
  3.00932 	0          	0          	0          	0          	1          
  3.00965 	0          	0          	0          	0          	1          
  3.00998 	0          	0          	0          	0          	1          
  3.01031 	0          	0          	0          	0          	1          
  3.01064 	0          	0          	0          	0          	1          
  3.01097 	0          	0          	0          	0          	1          
  3.0113  	0          	0          	0          	0          	1          
  3.01163 	0          	0          	0          	0          	1          
  3.01196 	0          	0          	0          	0          	1          
  3.01229 	0          	0          	0          	0          	1          
  3.01262 	0          	0          	0          	0          	1          
  3.01295 	0          	0          	0          	0          	1          
  3.01328 	0          	0          	0          	0          	1          
  3.01361 	0          	0          	0          	0          	1          
  3.01394 	0          	0          	0          	0          	1          
  3.01427 	0          	0          	0          	0          	1          
  3.0146  	0          	0          	0          	0          	1          
  3.01493 	0          	0          	0          	0          	1          
  3.01526 	0          	0          	0          	0          	1          
  3.01559 	0          	0          	0          	0          	1          
  3.01592 	0          	0          	0          	0          	1          
  3.01625 	0          	0          	0          	0          	1          
  3.01658 	0          	0          	0          	0          	1          
  3.01691 	0          	0          	0          	0          	1          
  3.01724 	0          	0          	0          	0          	1          
  3.01757 	0          	0          	0          	0          	1          
  3.0179  	0          	0          	0          	0          	1          
  3.01823 	0          	0          	0          	0          	1          
  3.01856 	0          	0          	0          	0          	1          
  3.01889 	0          	0          	0          	0          	1          
  3.01922 	0          	0          	0          	0          	1          
  3.01955 	0          	0          	0          	0          	1          
  3.01988 	0          	0          	0          	0          	1          
  3.02021 	0          	0          	0          	0          	1          
  3.02054 	0          	0          	0          	0          	1          
  3.02087 	0          	0          	0          	0          	1          
  3.0212  	0          	0          	0          	0          	1          
  3.02153 	0          	0          	0          	0          	1          
  3.02186 	0          	0          	0          	0          	1          
  3.02219 	0          	0          	0          	0          	1          
  3.02252 	0          	0          	0          	0          	1          
  3.02285 	0          	0          	0          	0          	1          
  3.02318 	0          	0          	0          	0          	1          
  3.02351 	0          	0          	0          	0          	1          
  3.02384 	0          	0          	0          	0          	1          
  3.02417 	0          	0          	0          	0          	1          
  3.0245  	0          	0          	0          	0          	1          
  3.02483 	0          	0          	0          	0          	1          
  3.02516 	0          	0          	0          	0          	1          
  3.02549 	0          	0          	0          	0          	1          
  3.02582 	0          	0          	0          	0          	1          
  3.02615 	0          	0          	0          	0          	1          
  3.02648 	0          	0          	0          	0          	1          
  3.02681 	0          	0          	0          	0          	1          
  3.02714 	0          	0          	0          	0          	1          
  3.02747 	0          	0          	0          	0          	1          
  3.0278  	0          	0          	0          	0          	1          
  3.02813 	0          	0          	0          	0          	1          
  3.02846 	0          	0          	0          	0          	1          
  3.02879 	0          	0          	0          	0          	1          
  3.02912 	0          	0          	0          	0          	1          
  3.02945 	0          	0          	0          	0          	1          
  3.02978 	0          	0          	0          	0          	1          
  3.03011 	0          	0          	0          	0          	1          
  3.03044 	0          	0          	0          	0          	1          
  3.03077 	0          	0          	0          	0          	1          
  3.0311  	0          	0          	0          	0          	1          
  3.03143 	0          	0          	0          	0          	1          
  3.03176 	0          	0          	0          	0          	1          
  3.03209 	0          	0          	0          	0          	1          
  3.03242 	0          	0          	0          	0          	1          
  3.03275 	0          	0          	0          	0          	1          
  3.03308 	0          	0          	0          	0          	1          
  3.03341 	0          	0          	0          	0          	1          
  3.03374 	0          	0          	0          	0          	1          
  3.03407 	0          	0          	0          	0          	1          
  3.0344  	0          	0          	0          	0          	1          
  3.03473 	0          	0          	0          	0          	1          
  3.03506 	0          	0          	0          	0          	1          
  3.03539 	0          	0          	0          	0          	1          
  3.03572 	0          	0          	0          	0          	1          
  3.03605 	0          	0          	0          	0          	1          
  3.03638 	0          	0          	0          	0          	1          
  3.03671 	0          	0          	0          	0          	1          
  3.03704 	0          	0          	0          	0          	1          
  3.03737 	0          	0          	0          	0          	1          
  3.0377  	0          	0          	0          	0          	1          
  3.03803 	0          	0          	0          	0          	1          
  3.03836 	0          	0          	0          	0          	1          
  3.03869 	0          	0          	0          	0          	1          
  3.03902 	0          	0          	0          	0          	1          
  3.03935 	0          	0          	0          	0          	1          
  3.03968 	0          	0          	0          	0          	1          
  3.04001 	0          	0          	0          	0          	1          
  3.04034 	0          	0          	0          	0          	1          
  3.04067 	0          	0          	0          	0          	1          
  3.041   	0          	0          	0          	0          	1          
  3.04133 	0          	0          	0          	0          	1          
  3.04166 	0          	0          	0          	0          	1          
  3.04199 	0          	0          	0          	0          	1          
  3.04232 	0          	0          	0          	0          	1          
  3.04265 	0          	0          	0          	0          	1          
  3.04298 	0          	0          	0          	0          	1          
  3.04331 	0          	0          	0          	0          	1          
  3.04364 	0          	0          	0          	0          	1          
  3.04397 	0          	0          	0          	0          	1          
  3.0443  	0          	0          	0          	0          	1          
  3.04463 	0          	0          	0          	0          	1          
  3.04496 	0          	0          	0          	0          	1          
  3.04529 	0          	0          	0          	0          	1          
  3.04562 	0          	0          	0          	0          	1          
  3.04595 	0          	0          	0          	0          	1          
  3.04628 	0          	0          	0          	0          	1          
  3.04661 	0          	0          	0          	0          	1          
  3.04694 	0          	0          	0          	0          	1          
  3.04727 	0          	0          	0          	0          	1          
  3.0476  	0          	0          	0          	0          	1          
  3.04793 	0          	0          	0          	0          	1          
  3.04826 	0          	0          	0          	0          	1          
  3.04859 	0          	0          	0          	0          	1          
  3.04892 	0          	0          	0          	0          	1          
  3.04925 	0          	0          	0          	0          	1          
  3.04958 	0          	0          	0          	0          	1          
  3.04991 	0          	0          	0          	0          	1          
  3.05024 	0          	0          	0          	0          	1          
  3.05057 	0          	0          	0          	0          	1          
  3.0509  	0          	0          	0          	0          	1          
  3.05123 	0          	0          	0          	0          	1          
  3.05156 	0          	0          	0          	0          	1          
  3.05189 	0          	0          	0          	0          	1          
  3.05222 	0          	0          	0          	0          	1          
  3.05255 	0          	0          	0          	0          	1          
  3.05288 	0          	0          	0          	0          	1          
  3.05321 	0          	0          	0          	0          	1          
  3.05354 	0          	0          	0          	0          	1          
  3.05387 	0          	0          	0          	0          	1          
  3.0542  	0          	0          	0          	0          	1          
  3.05453 	0          	0          	0          	0          	1          
  3.05486 	0          	0          	0          	0          	1          
  3.05519 	0          	0          	0          	0          	1          
  3.05552 	0          	0          	0          	0          	1          
  3.05585 	0          	0          	0          	0          	1          
  3.05618 	0          	0          	0          	0          	1          
  3.05651 	0          	0          	0          	0          	1          
  3.05684 	0          	0          	0          	0          	1          
  3.05717 	0          	0          	0          	0          	1          
  3.0575  	0          	0          	0          	0          	1          
  3.05783 	0          	0          	0          	0          	1          
  3.05816 	0          	0          	0          	0          	1          
  3.05849 	0          	0          	0          	0          	1          
  3.05882 	0          	0          	0          	0          	1          
  3.05915 	0          	0          	0          	0          	1          
  3.05948 	0          	0          	0          	0          	1          
  3.05981 	0          	0          	0          	0          	1          
  3.06014 	0          	0          	0          	0          	1          
  3.06047 	0          	0          	0          	0          	1          
  3.0608  	0          	0          	0          	0          	1          
  3.06113 	0          	0          	0          	0          	1          
  3.06146 	0          	0          	0          	0          	1          
  3.06179 	0          	0          	0          	0          	1          
  3.06212 	0          	0          	0          	0          	1          
  3.06245 	0          	0          	0          	0          	1          
  3.06278 	0          	0          	0          	0          	1          
  3.06311 	0          	0          	0          	0          	1          
  3.06344 	0          	0          	0          	0          	1          
  3.06377 	0          	0          	0          	0          	1          
  3.0641  	0          	0          	0          	0          	1          
  3.06443 	0          	0          	0          	0          	1          
  3.06476 	0          	0          	0          	0          	1          
  3.06509 	0          	0          	0          	0          	1          
  3.06542 	0          	0          	0          	0          	1          
  3.06575 	0          	0          	0          	0          	1          
  3.06608 	0          	0          	0          	0          	1          
  3.06641 	0          	0          	0          	0          	1          
  3.06674 	0          	0          	0          	0          	1          
  3.06707 	0          	0          	0          	0          	1          
  3.0674  	0          	0          	0          	0          	1          
  3.06773 	0          	0          	0          	0          	1          
  3.06806 	0          	0          	0          	0          	1          
  3.06839 	0          	0          	0          	0          	1          
  3.06872 	0          	0          	0          	0          	1          
  3.06905 	0          	0          	0          	0          	1          
  3.06938 	0          	0          	0          	0          	1          
  3.06971 	0          	0          	0          	0          	1          
  3.07004 	0          	0          	0          	0          	1          
  3.07037 	0          	0          	0          	0          	1          
  3.0707  	0          	0          	0          	0          	1          
  3.07103 	0          	0          	0          	0          	1          
  3.07136 	0          	0          	0          	0          	1          
  3.07169 	0          	0          	0          	0          	1          
  3.07202 	0          	0          	0          	0          	1          
  3.07235 	0          	0          	0          	0          	1          
  3.07268 	0          	0          	0          	0          	1          
  3.07301 	0          	0          	0          	0          	1          
  3.07334 	0          	0          	0          	0          	1          
  3.07367 	0          	0          	0          	0          	1          
  3.074   	0          	0          	0          	0          	1          
  3.07433 	0          	0          	0          	0          	1          
  3.07466 	0          	0          	0          	0          	1          
  3.07499 	0          	0          	0          	0          	1          
  3.07532 	0          	0          	0          	0          	1          
  3.07565 	0          	0          	0          	0          	1          
  3.07598 	0          	0          	0          	0          	1          
  3.07631 	0          	0          	0          	0          	1          
  3.07664 	0          	0          	0          	0          	1          
  3.07697 	0          	0          	0          	0          	1          
  3.0773  	0          	0          	0          	0          	1          
  3.07763 	0          	0          	0          	0          	1          
  3.07796 	0          	0          	0          	0          	1          
  3.07829 	0          	0          	0          	0          	1          
  3.07862 	0          	0          	0          	0          	1          
  3.07895 	0          	0          	0          	0          	1          
  3.07928 	0          	0          	0          	0          	1          
  3.07961 	0          	0          	0          	0          	1          
  3.07994 	0          	0          	0          	0          	1          
  3.08027 	0          	0          	0          	0          	1          
  3.0806  	0          	0          	0          	0          	1          
  3.08093 	0          	0          	0          	0          	1          
  3.08126 	0          	0          	0          	0          	1          
  3.08159 	0          	0          	0          	0          	1          
  3.08192 	0          	0          	0          	0          	1          
  3.08225 	0          	0          	0          	0          	1          
  3.08258 	0          	0          	0          	0          	1          
  3.08291 	0          	0          	0          	0          	1          
  3.08324 	0          	0          	0          	0          	1          
  3.08357 	0          	0          	0          	0          	1          
  3.0839  	0          	0          	0          	0          	1          
  3.08423 	0          	0          	0          	0          	1          
  3.08456 	0          	0          	0          	0          	1          
  3.08489 	0          	0          	0          	0          	1          
  3.08522 	0          	0          	0          	0          	1          
  3.08555 	0          	0          	0          	0          	1          
  3.08588 	0          	0          	0          	0          	1          
  3.08621 	0          	0          	0          	0          	1          
  3.08654 	0          	0          	0          	0          	1          
  3.08687 	0          	0          	0          	0          	1          
  3.0872  	0          	0          	0          	0          	1          
  3.08753 	0          	0          	0          	0          	1          
  3.08786 	0          	0          	0          	0          	1          
  3.08819 	0          	0          	0          	0          	1          
  3.08852 	0          	0          	0          	0          	1          
  3.08885 	0          	0          	0          	0          	1          
  3.08918 	0          	0          	0          	0          	1          
  3.08951 	0          	0          	0          	0          	1          
  3.08984 	0          	0          	0          	0          	1          
  3.09017 	0          	0          	0          	0          	1          
  3.0905  	0          	0          	0          	0          	1          
  3.09083 	0          	0          	0          	0          	1          
  3.09116 	0          	0          	0          	0          	1          
  3.09149 	0          	0          	0          	0          	1          
  3.09182 	0          	0          	0          	0          	1          
  3.09215 	0          	0          	0          	0          	1          
  3.09248 	0          	0          	0          	0          	1          
  3.09281 	0          	0          	0          	0          	1          
  3.09314 	0          	0          	0          	0          	1          
  3.09347 	0          	0          	0          	0          	1          
  3.0938  	0          	0          	0          	0          	1          
  3.09413 	0          	0          	0          	0          	1          
  3.09446 	0          	0          	0          	0          	1          
  3.09479 	0          	0          	0          	0          	1          
  3.09512 	0          	0          	0          	0          	1          
  3.09545 	0          	0          	0          	0          	1          
  3.09578 	0          	0          	0          	0          	1          
  3.09611 	0          	0          	0          	0          	1          
  3.09644 	0          	0          	0          	0          	1          
  3.09677 	0          	0          	0          	0          	1          
  3.0971  	0          	0          	0          	0          	1          
  3.09743 	0          	0          	0          	0          	1          
  3.09776 	0          	0          	0          	0          	1          
  3.09809 	0          	0          	0          	0          	1          
  3.09842 	0          	0          	0          	0          	1          
  3.09875 	0          	0          	0          	0          	1          
  3.09908 	0          	0          	0          	0          	1          
  3.09941 	0          	0          	0          	0          	1          
  3.09974 	0          	0          	0          	0          	1          
  3.10007 	0          	0          	0          	0          	1          
  3.1004  	0          	0          	0          	0          	1          
  3.10073 	0          	0          	0          	0          	1          
  3.10106 	0          	0          	0          	0          	1          
  3.10139 	0          	0          	0          	0          	1          
  3.10172 	0          	0          	0          	0          	1          
  3.10205 	0          	0          	0          	0          	1          
  3.10238 	0          	0          	0          	0          	1          
  3.10271 	0          	0          	0          	0          	1          
  3.10304 	0          	0          	0          	0          	1          
  3.10337 	0          	0          	0          	0          	1          
  3.1037  	0          	0          	0          	0          	1          
  3.10403 	0          	0          	0          	0          	1          
  3.10436 	0          	0          	0          	0          	1          
  3.10469 	0          	0          	0          	0          	1          
  3.10502 	0          	0          	0          	0          	1          
  3.10535 	0          	0          	0          	0          	1          
  3.10568 	0          	0          	0          	0          	1          
  3.10601 	0          	0          	0          	0          	1          
  3.10634 	0          	0          	0          	0          	1          
  3.10667 	0          	0          	0          	0          	1          
  3.107   	0          	0          	0          	0          	1          
  3.10733 	0          	0          	0          	0          	1          
  3.10766 	0          	0          	0          	0          	1          
  3.10799 	0          	0          	0          	0          	1          
  3.10832 	0          	0          	0          	0          	1          
  3.10865 	0          	0          	0          	0          	1          
  3.10898 	0          	0          	0          	0          	1          
  3.10931 	0          	0          	0          	0          	1          
  3.10964 	0          	0          	0          	0          	1          
  3.10997 	0          	0          	0          	0          	1          
  3.1103  	0          	0          	0          	0          	1          
  3.11063 	0          	0          	0          	0          	1          
  3.11096 	0          	0          	0          	0          	1          
  3.11129 	0          	0          	0          	0          	1          
  3.11162 	0          	0          	0          	0          	1          
  3.11195 	0          	0          	0          	0          	1          
  3.11228 	0          	0          	0          	0          	1          
  3.11261 	0          	0          	0          	0          	1          
  3.11294 	0          	0          	0          	0          	1          
  3.11327 	0          	0          	0          	0          	1          
  3.1136  	0          	0          	0          	0          	1          
  3.11393 	0          	0          	0          	0          	1          
  3.11426 	0          	0          	0          	0          	1          
  3.11459 	0          	0          	0          	0          	1          
  3.11492 	0          	0          	0          	0          	1          
  3.11525 	0          	0          	0          	0          	1          
  3.11558 	0          	0          	0          	0          	1          
  3.11591 	0          	0          	0          	0          	1          
  3.11624 	0          	0          	0          	0          	1          
  3.11657 	0          	0          	0          	0          	1          
  3.1169  	0          	0          	0          	0          	1          
  3.11723 	0          	0          	0          	0          	1          
  3.11756 	0          	0          	0          	0          	1          
  3.11789 	0          	0          	0          	0          	1          
  3.11822 	0          	0          	0          	0          	1          
  3.11855 	0          	0          	0          	0          	1          
  3.11888 	0          	0          	0          	0          	1          
  3.11921 	0          	0          	0          	0          	1          
  3.11954 	0          	0          	0          	0          	1          
  3.11987 	0          	0          	0          	0          	1          
  3.1202  	0          	0          	0          	0          	1          
  3.12053 	0          	0          	0          	0          	1          
  3.12086 	0          	0          	0          	0          	1          
  3.12119 	0          	0          	0          	0          	1          
  3.12152 	0          	0          	0          	0          	1          
  3.12185 	0          	0          	0          	0          	1          
  3.12218 	0          	0          	0          	0          	1          
  3.12251 	0          	0          	0          	0          	1          
  3.12284 	0          	0          	0          	0          	1          
  3.12317 	0          	0          	0          	0          	1          
  3.1235  	0          	0          	0          	0          	1          
  3.12383 	0          	0          	0          	0          	1          
  3.12416 	0          	0          	0          	0          	1          
  3.12449 	0          	0          	0          	0          	1          
  3.12482 	0          	0          	0          	0          	1          
  3.12515 	0          	0          	0          	0          	1          
  3.12548 	0          	0          	0          	0          	1          
  3.12581 	0          	0          	0          	0          	1          
  3.12614 	0          	0          	0          	0          	1          
  3.12647 	0          	0          	0          	0          	1          
  3.1268  	0          	0          	0          	0          	1          
  3.12713 	0          	0          	0          	0          	1          
  3.12746 	0          	0          	0          	0          	1          
  3.12779 	0          	0          	0          	0          	1          
  3.12812 	0          	0          	0          	0          	1          
  3.12845 	0          	0          	0          	0          	1          
  3.12878 	0          	0          	0          	0          	1          
  3.12911 	0          	0          	0          	0          	1          
  3.12944 	0          	0          	0          	0          	1          
  3.12977 	0          	0          	0          	0          	1          
  3.1301  	0          	0          	0          	0          	1          
  3.13043 	0          	0          	0          	0          	1          
  3.13076 	0          	0          	0          	0          	1          
  3.13109 	0          	0          	0          	0          	1          
  3.13142 	0          	0          	0          	0          	1          
  3.13175 	0          	0          	0          	0          	1          
  3.13208 	0          	0          	0          	0          	1          
  3.13241 	0          	0          	0          	0          	1          
  3.13274 	0          	0          	0          	0          	1          
  3.13307 	0          	0          	0          	0          	1          
  3.1334  	0          	0          	0          	0          	1          
  3.13373 	0          	0          	0          	0          	1          
  3.13406 	0          	0          	0          	0          	1          
  3.13439 	0          	0          	0          	0          	1          
  3.13472 	0          	0          	0          	0          	1          
  3.13505 	0          	0          	0          	0          	1          
  3.13538 	0          	0          	0          	0          	1          
  3.13571 	0          	0          	0          	0          	1          
  3.13604 	0          	0          	0          	0          	1          
  3.13637 	0          	0          	0          	0          	1          
  3.1367  	0          	0          	0          	0          	1          
  3.13703 	0          	0          	0          	0          	1          
  3.13736 	0          	0          	0          	0          	1          
  3.13769 	0          	0          	0          	0          	1          
  3.13802 	0          	0          	0          	0          	1          
  3.13835 	0          	0          	0          	0          	1          
  3.13868 	0          	0          	0          	0          	1          
  3.13901 	0          	0          	0          	0          	1          
  3.13934 	0          	0          	0          	0          	1          
  3.13967 	0          	0          	0          	0          	1          
  3.14    	0          	0          	0          	0          	1          
  3.14033 	0          	0          	0          	0          	1          
  3.14066 	0          	0          	0          	0          	1          
  3.14099 	0          	0          	0          	0          	1          
  3.14132 	0          	0          	0          	0          	1          
  3.14165 	0          	0          	0          	0          	1          
  3.14198 	0          	0          	0          	0          	1          
  3.14231 	0          	0          	0          	0          	1          
  3.14264 	0          	0          	0          	0          	1          
  3.14297 	0          	0          	0          	0          	1          
  3.1433  	0          	0          	0          	0          	1          
  3.14363 	0          	0          	0          	0          	1          
  3.14396 	0          	0          	0          	0          	1          
  3.14429 	0          	0          	0          	0          	1          
  3.14462 	0          	0          	0          	0          	1          
  3.14495 	0          	0          	0          	0          	1          
  3.14528 	0          	0          	0          	0          	1          
  3.14561 	0          	0          	0          	0          	1          
  3.14594 	0          	0          	0          	0          	1          
  3.14627 	0          	0          	0          	0          	1          
  3.1466  	0          	0          	0          	0          	1          
  3.14693 	0          	0          	0          	0          	1          
  3.14726 	0          	0          	0          	0          	1          
  3.14759 	0          	0          	0          	0          	1          
  3.14792 	0          	0          	0          	0          	1          
  3.14825 	0          	0          	0          	0          	1          
  3.14858 	0          	0          	0          	0          	1          
  3.14891 	0          	0          	0          	0          	1          
  3.14924 	0          	0          	0          	0          	1          
  3.14957 	0          	0          	0          	0          	1          
  3.1499  	0          	0          	0          	0          	1          
  3.15023 	0          	0          	0          	0          	1          
  3.15056 	0          	0          	0          	0          	1          
  3.15089 	0          	0          	0          	0          	1          
  3.15122 	0          	0          	0          	0          	1          
  3.15155 	0          	0          	0          	0          	1          
  3.15188 	0          	0          	0          	0          	1          
  3.15221 	0          	0          	0          	0          	1          
  3.15254 	0          	0          	0          	0          	1          
  3.15287 	0          	0          	0          	0          	1          
  3.1532  	0          	0          	0          	0          	1          
  3.15353 	0          	0          	0          	0          	1          
  3.15386 	0          	0          	0          	0          	1          
  3.15419 	0          	0          	0          	0          	1          
  3.15452 	0          	0          	0          	0          	1          
  3.15485 	0          	0          	0          	0          	1          
  3.15518 	0          	0          	0          	0          	1          
  3.15551 	0          	0          	0          	0          	1          
  3.15584 	0          	0          	0          	0          	1          
  3.15617 	0          	0          	0          	0          	1          
  3.1565  	0          	0          	0          	0          	1          
  3.15683 	0          	0          	0          	0          	1          
  3.15716 	0          	0          	0          	0          	1          
  3.15749 	0          	0          	0          	0          	1          
  3.15782 	0          	0          	0          	0          	1          
  3.15815 	0          	0          	0          	0          	1          
  3.15848 	0          	0          	0          	0          	1          
  3.15881 	0          	0          	0          	0          	1          
  3.15914 	0          	0          	0          	0          	1          
  3.15947 	0          	0          	0          	0          	1          
  3.1598  	0          	0          	0          	0          	1          
  3.16013 	0          	0          	0          	0          	1          
  3.16046 	0          	0          	0          	0          	1          
  3.16079 	0          	0          	0          	0          	1          
  3.16112 	0          	0          	0          	0          	1          
  3.16145 	0          	0          	0          	0          	1          
  3.16178 	0          	0          	0          	0          	1          
  3.16211 	0          	0          	0          	0          	1          
  3.16244 	0          	0          	0          	0          	1          
  3.16277 	0          	0          	0          	0          	1          
  3.1631  	0          	0          	0          	0          	1          
  3.16343 	0          	0          	0          	0          	1          
  3.16376 	0          	0          	0          	0          	1          
  3.16409 	0          	0          	0          	0          	1          
  3.16442 	0          	0          	0          	0          	1          
  3.16475 	0          	0          	0          	0          	1          
  3.16508 	0          	0          	0          	0          	1          
  3.16541 	0          	0          	0          	0          	1          
  3.16574 	0          	0          	0          	0          	1          
  3.16607 	0          	0          	0          	0          	1          
  3.1664  	0          	0          	0          	0          	1          
  3.16673 	0          	0          	0          	0          	1          
  3.16706 	0          	0          	0          	0          	1          
  3.16739 	0          	0          	0          	0          	1          
  3.16772 	0          	0          	0          	0          	1          
  3.16805 	0          	0          	0          	0          	1          
  3.16838 	0          	0          	0          	0          	1          
  3.16871 	0          	0          	0          	0          	1          
  3.16904 	0          	0          	0          	0          	1          
  3.16937 	0          	0          	0          	0          	1          
  3.1697  	0          	0          	0          	0          	1          
  3.17003 	0          	0          	0          	0          	1          
  3.17036 	0          	0          	0          	0          	1          
  3.17069 	0          	0          	0          	0          	1          
  3.17102 	0          	0          	0          	0          	1          
  3.17135 	0          	0          	0          	0          	1          
  3.17168 	0          	0          	0          	0          	1          
  3.17201 	0          	0          	0          	0          	1          
  3.17234 	0          	0          	0          	0          	1          
  3.17267 	0          	0          	0          	0          	1          
  3.173   	0          	0          	0          	0          	1          
  3.17333 	0          	0          	0          	0          	1          
  3.17366 	0          	0          	0          	0          	1          
  3.17399 	0          	0          	0          	0          	1          
  3.17432 	0          	0          	0          	0          	1          
  3.17465 	0          	0          	0          	0          	1          
  3.17498 	0          	0          	0          	0          	1          
  3.17531 	0          	0          	0          	0          	1          
  3.17564 	0          	0          	0          	0          	1          
  3.17597 	0          	0          	0          	0          	1          
  3.1763  	0          	0          	0          	0          	1          
  3.17663 	0          	0          	0          	0          	1          
  3.17696 	0          	0          	0          	0          	1          
  3.17729 	0          	0          	0          	0          	1          
  3.17762 	0          	0          	0          	0          	1          
  3.17795 	0          	0          	0          	0          	1          
  3.17828 	0          	0          	0          	0          	1          
  3.17861 	0          	0          	0          	0          	1          
  3.17894 	0          	0          	0          	0          	1          
  3.17927 	0          	0          	0          	0          	1          
  3.1796  	0          	0          	0          	0          	1          
  3.17993 	0          	0          	0          	0          	1          
  3.18026 	0          	0          	0          	0          	1          
  3.18059 	0          	0          	0          	0          	1          
  3.18092 	0          	0          	0          	0          	1          
  3.18125 	0          	0          	0          	0          	1          
  3.18158 	0          	0          	0          	0          	1          
  3.18191 	0          	0          	0          	0          	1          
  3.18224 	0          	0          	0          	0          	1          
  3.18257 	0          	0          	0          	0          	1          
  3.1829  	0          	0          	0          	0          	1          
  3.18323 	0          	0          	0          	0          	1          
  3.18356 	0          	0          	0          	0          	1          
  3.18389 	0          	0          	0          	0          	1          
  3.18422 	0          	0          	0          	0          	1          
  3.18455 	0          	0          	0          	0          	1          
  3.18488 	0          	0          	0          	0          	1          
  3.18521 	0          	0          	0          	0          	1          
  3.18554 	0          	0          	0          	0          	1          
  3.18587 	0          	0          	0          	0          	1          
  3.1862  	0          	0          	0          	0          	1          
  3.18653 	0          	0          	0          	0          	1          
  3.18686 	0          	0          	0          	0          	1          
  3.18719 	0          	0          	0          	0          	1          
  3.18752 	0          	0          	0          	0          	1          
  3.18785 	0          	0          	0          	0          	1          
  3.18818 	0          	0          	0          	0          	1          
  3.18851 	0          	0          	0          	0          	1          
  3.18884 	0          	0          	0          	0          	1          
  3.18917 	0          	0          	0          	0          	1          
  3.1895  	0          	0          	0          	0          	1          
  3.18983 	0          	0          	0          	0          	1          
  3.19016 	0          	0          	0          	0          	1          
  3.19049 	0          	0          	0          	0          	1          
  3.19082 	0          	0          	0          	0          	1          
  3.19115 	0          	0          	0          	0          	1          
  3.19148 	0          	0          	0          	0          	1          
  3.19181 	0          	0          	0          	0          	1          
  3.19214 	0          	0          	0          	0          	1          
  3.19247 	0          	0          	0          	0          	1          
  3.1928  	0          	0          	0          	0          	1          
  3.19313 	0          	0          	0          	0          	1          
  3.19346 	0          	0          	0          	0          	1          
  3.19379 	0          	0          	0          	0          	1          
  3.19412 	0          	0          	0          	0          	1          
  3.19445 	0          	0          	0          	0          	1          
  3.19478 	0          	0          	0          	0          	1          
  3.19511 	0          	0          	0          	0          	1          
  3.19544 	0          	0          	0          	0          	1          
  3.19577 	0          	0          	0          	0          	1          
  3.1961  	0          	0          	0          	0          	1          
  3.19643 	0          	0          	0          	0          	1          
  3.19676 	0          	0          	0          	0          	1          
  3.19709 	0          	0          	0          	0          	1          
  3.19742 	0          	0          	0          	0          	1          
  3.19775 	0          	0          	0          	0          	1          
  3.19808 	0          	0          	0          	0          	1          
  3.19841 	0          	0          	0          	0          	1          
  3.19874 	0          	0          	0          	0          	1          
  3.19907 	0          	0          	0          	0          	1          
  3.1994  	0          	0          	0          	0          	1          
  3.19973 	0          	0          	0          	0          	1          
  3.20006 	0          	0          	0          	0          	1          
  3.20039 	0          	0          	0          	0          	1          
  3.20072 	0          	0          	0          	0          	1          
  3.20105 	0          	0          	0          	0          	1          
  3.20138 	0          	0          	0          	0          	1          
  3.20171 	0          	0          	0          	0          	1          
  3.20204 	0          	0          	0          	0          	1          
  3.20237 	0          	0          	0          	0          	1          
  3.2027  	0          	0          	0          	0          	1          
  3.20303 	0          	0          	0          	0          	1          
  3.20336 	0          	0          	0          	0          	1          
  3.20369 	0          	0          	0          	0          	1          
  3.20402 	0          	0          	0          	0          	1          
  3.20435 	0          	0          	0          	0          	1          
  3.20468 	0          	0          	0          	0          	1          
  3.20501 	0          	0          	0          	0          	1          
  3.20534 	0          	0          	0          	0          	1          
  3.20567 	0          	0          	0          	0          	1          
  3.206   	0          	0          	0          	0          	1          
  3.20633 	0          	0          	0          	0          	1          
  3.20666 	0          	0          	0          	0          	1          
  3.20699 	0          	0          	0          	0          	1          
  3.20732 	0          	0          	0          	0          	1          
  3.20765 	0          	0          	0          	0          	1          
  3.20798 	0          	0          	0          	0          	1          
  3.20831 	0          	0          	0          	0          	1          
  3.20864 	0          	0          	0          	0          	1          
  3.20897 	0          	0          	0          	0          	1          
  3.2093  	0          	0          	0          	0          	1          
  3.20963 	0          	0          	0          	0          	1          
  3.20996 	0          	0          	0          	0          	1          
  3.21029 	0          	0          	0          	0          	1          
  3.21062 	0          	0          	0          	0          	1          
  3.21095 	0          	0          	0          	0          	1          
  3.21128 	0          	0          	0          	0          	1          
  3.21161 	0          	0          	0          	0          	1          
  3.21194 	0          	0          	0          	0          	1          
  3.21227 	0          	0          	0          	0          	1          
  3.2126  	0          	0          	0          	0          	1          
  3.21293 	0          	0          	0          	0          	1          
  3.21326 	0          	0          	0          	0          	1          
  3.21359 	0          	0          	0          	0          	1          
  3.21392 	0          	0          	0          	0          	1          
  3.21425 	0          	0          	0          	0          	1          
  3.21458 	0          	0          	0          	0          	1          
  3.21491 	0          	0          	0          	0          	1          
  3.21524 	0          	0          	0          	0          	1          
  3.21557 	0          	0          	0          	0          	1          
  3.2159  	0          	0          	0          	0          	1          
  3.21623 	0          	0          	0          	0          	1          
  3.21656 	0          	0          	0          	0          	1          
  3.21689 	0          	0          	0          	0          	1          
  3.21722 	0          	0          	0          	0          	1          
  3.21755 	0          	0          	0          	0          	1          
