# * PROBETEST * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.155143
# ome = 2.8122 eV
# Esat = 0.310942
# a drude model was used for silver
# ------------- 
# t (ps)      E0      E0/Esat       Dipmax
#
  0.118958	0.000994694  	0.00319897   	0.109771     
  0.11745 	0.00106598   	0.00342823   	0.114581     
  0.116353	0.00114238   	0.00367393   	0.119738     
  0.115598	0.00122425   	0.00393723   	0.125271     
  0.115187	0.00131199   	0.0042194    	0.131214     
  0.115187	0.00140602   	0.00452181   	0.137603     
  0.115461	0.00150678   	0.00484585   	0.144476     
  0.115941	0.00161477   	0.00519315   	0.151876     
  0.116558	0.0017305    	0.00556534   	0.159846     
  0.117175	0.00185452   	0.0059642    	0.168436     
  0.117792	0.00198743   	0.00639164   	0.177696     
  0.118478	0.00212986   	0.0068497    	0.187681     
  0.119164	0.0022825    	0.00734059   	0.19845      
  0.119849	0.00244608   	0.00786667   	0.210064     
  0.120604	0.00262139   	0.00843048   	0.222589     
  0.121358	0.00280926   	0.00903467   	0.236096     
  0.122249	0.00301059   	0.00968216   	0.250659     
  0.123003	0.00322635   	0.010376     	0.266356     
