# * STATIC * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.114758
# a drude model was used for silver
# ------------- 
# ome (eV)	real(alph)	imag(alph)
#
  3.29812 	-0.293214  	0.00857742 
  3.29824 	-0.293123  	0.00857598 
  3.29836 	-0.293031  	0.00857454 
  3.29848 	-0.292939  	0.00857311 
  3.2986  	-0.292847  	0.00857167 
  3.29872 	-0.292756  	0.00857023 
  3.29884 	-0.292664  	0.00856879 
  3.29896 	-0.292572  	0.00856736 
  3.29908 	-0.292481  	0.00856592 
  3.2992  	-0.292389  	0.00856449 
  3.29932 	-0.292297  	0.00856305 
  3.29944 	-0.292206  	0.00856162 
  3.29956 	-0.292114  	0.00856019 
  3.29968 	-0.292022  	0.00855876 
  3.2998  	-0.291931  	0.00855733 
  3.29992 	-0.291839  	0.0085559  
  3.30004 	-0.291748  	0.00855447 
  3.30016 	-0.291656  	0.00855304 
  3.30028 	-0.291565  	0.00855161 
  3.3004  	-0.291473  	0.00855018 
  3.30052 	-0.291382  	0.00854876 
  3.30064 	-0.29129   	0.00854733 
  3.30076 	-0.291199  	0.0085459  
  3.30088 	-0.291107  	0.00854448 
  3.301   	-0.291016  	0.00854306 
  3.30112 	-0.290924  	0.00854163 
  3.30124 	-0.290833  	0.00854021 
  3.30136 	-0.290742  	0.00853879 
  3.30148 	-0.29065   	0.00853737 
  3.3016  	-0.290559  	0.00853595 
  3.30172 	-0.290468  	0.00853453 
  3.30184 	-0.290376  	0.00853311 
  3.30196 	-0.290285  	0.00853169 
  3.30208 	-0.290194  	0.00853028 
  3.3022  	-0.290102  	0.00852886 
  3.30232 	-0.290011  	0.00852744 
  3.30244 	-0.28992   	0.00852603 
  3.30256 	-0.289829  	0.00852461 
  3.30268 	-0.289737  	0.0085232  
  3.3028  	-0.289646  	0.00852179 
  3.30292 	-0.289555  	0.00852038 
  3.30304 	-0.289464  	0.00851896 
  3.30316 	-0.289373  	0.00851755 
  3.30328 	-0.289281  	0.00851614 
  3.3034  	-0.28919   	0.00851473 
  3.30352 	-0.289099  	0.00851333 
  3.30364 	-0.289008  	0.00851192 
  3.30376 	-0.288917  	0.00851051 
  3.30388 	-0.288826  	0.0085091  
  3.304   	-0.288735  	0.0085077  
  3.30412 	-0.288644  	0.00850629 
  3.30424 	-0.288553  	0.00850489 
  3.30436 	-0.288462  	0.00850349 
  3.30448 	-0.288371  	0.00850208 
  3.3046  	-0.28828   	0.00850068 
  3.30472 	-0.288189  	0.00849928 
  3.30484 	-0.288098  	0.00849788 
  3.30496 	-0.288007  	0.00849648 
  3.30508 	-0.287916  	0.00849508 
  3.3052  	-0.287825  	0.00849368 
  3.30532 	-0.287734  	0.00849228 
  3.30544 	-0.287644  	0.00849089 
  3.30556 	-0.287553  	0.00848949 
  3.30568 	-0.287462  	0.00848809 
  3.3058  	-0.287371  	0.0084867  
  3.30592 	-0.28728   	0.0084853  
  3.30604 	-0.287189  	0.00848391 
  3.30616 	-0.287099  	0.00848252 
  3.30628 	-0.287008  	0.00848113 
  3.3064  	-0.286917  	0.00847974 
  3.30652 	-0.286826  	0.00847834 
  3.30664 	-0.286736  	0.00847695 
  3.30676 	-0.286645  	0.00847557 
  3.30688 	-0.286554  	0.00847418 
  3.307   	-0.286464  	0.00847279 
  3.30712 	-0.286373  	0.0084714  
  3.30724 	-0.286282  	0.00847002 
  3.30736 	-0.286192  	0.00846863 
  3.30748 	-0.286101  	0.00846724 
  3.3076  	-0.286011  	0.00846586 
  3.30772 	-0.28592   	0.00846448 
  3.30784 	-0.285829  	0.00846309 
  3.30796 	-0.285739  	0.00846171 
  3.30808 	-0.285648  	0.00846033 
  3.3082  	-0.285558  	0.00845895 
  3.30832 	-0.285467  	0.00845757 
  3.30844 	-0.285377  	0.00845619 
  3.30856 	-0.285286  	0.00845481 
  3.30868 	-0.285196  	0.00845343 
  3.3088  	-0.285105  	0.00845206 
  3.30892 	-0.285015  	0.00845068 
  3.30904 	-0.284925  	0.00844931 
  3.30916 	-0.284834  	0.00844793 
  3.30928 	-0.284744  	0.00844656 
  3.3094  	-0.284653  	0.00844518 
  3.30952 	-0.284563  	0.00844381 
  3.30964 	-0.284473  	0.00844244 
  3.30976 	-0.284382  	0.00844107 
  3.30988 	-0.284292  	0.0084397  
  3.31    	-0.284202  	0.00843833 
  3.31012 	-0.284111  	0.00843696 
  3.31024 	-0.284021  	0.00843559 
  3.31036 	-0.283931  	0.00843422 
  3.31048 	-0.283841  	0.00843285 
  3.3106  	-0.283751  	0.00843149 
  3.31072 	-0.28366   	0.00843012 
  3.31084 	-0.28357   	0.00842876 
  3.31096 	-0.28348   	0.00842739 
  3.31108 	-0.28339   	0.00842603 
  3.3112  	-0.2833    	0.00842466 
  3.31132 	-0.283209  	0.0084233  
  3.31144 	-0.283119  	0.00842194 
  3.31156 	-0.283029  	0.00842058 
  3.31168 	-0.282939  	0.00841922 
  3.3118  	-0.282849  	0.00841786 
  3.31192 	-0.282759  	0.0084165  
  3.31204 	-0.282669  	0.00841514 
  3.31216 	-0.282579  	0.00841379 
  3.31228 	-0.282489  	0.00841243 
  3.3124  	-0.282399  	0.00841107 
  3.31252 	-0.282309  	0.00840972 
  3.31264 	-0.282219  	0.00840836 
  3.31276 	-0.282129  	0.00840701 
  3.31288 	-0.282039  	0.00840566 
  3.313   	-0.281949  	0.00840431 
  3.31312 	-0.281859  	0.00840295 
  3.31324 	-0.281769  	0.0084016  
  3.31336 	-0.281679  	0.00840025 
  3.31348 	-0.28159   	0.0083989  
  3.3136  	-0.2815    	0.00839755 
  3.31372 	-0.28141   	0.00839621 
  3.31384 	-0.28132   	0.00839486 
  3.31396 	-0.28123   	0.00839351 
  3.31408 	-0.28114   	0.00839217 
  3.3142  	-0.281051  	0.00839082 
  3.31432 	-0.280961  	0.00838948 
  3.31444 	-0.280871  	0.00838813 
  3.31456 	-0.280781  	0.00838679 
  3.31468 	-0.280692  	0.00838545 
  3.3148  	-0.280602  	0.00838411 
  3.31492 	-0.280512  	0.00838277 
  3.31504 	-0.280423  	0.00838142 
  3.31516 	-0.280333  	0.00838009 
  3.31528 	-0.280243  	0.00837875 
  3.3154  	-0.280154  	0.00837741 
  3.31552 	-0.280064  	0.00837607 
  3.31564 	-0.279974  	0.00837473 
  3.31576 	-0.279885  	0.0083734  
  3.31588 	-0.279795  	0.00837206 
  3.316   	-0.279706  	0.00837073 
  3.31612 	-0.279616  	0.00836939 
  3.31624 	-0.279527  	0.00836806 
  3.31636 	-0.279437  	0.00836673 
  3.31648 	-0.279348  	0.0083654  
  3.3166  	-0.279258  	0.00836406 
  3.31672 	-0.279169  	0.00836273 
  3.31684 	-0.279079  	0.0083614  
  3.31696 	-0.27899   	0.00836008 
  3.31708 	-0.2789    	0.00835875 
  3.3172  	-0.278811  	0.00835742 
  3.31732 	-0.278721  	0.00835609 
  3.31744 	-0.278632  	0.00835477 
  3.31756 	-0.278543  	0.00835344 
  3.31768 	-0.278453  	0.00835212 
  3.3178  	-0.278364  	0.00835079 
  3.31792 	-0.278275  	0.00834947 
  3.31804 	-0.278185  	0.00834815 
  3.31816 	-0.278096  	0.00834682 
  3.31828 	-0.278007  	0.0083455  
  3.3184  	-0.277918  	0.00834418 
  3.31852 	-0.277828  	0.00834286 
  3.31864 	-0.277739  	0.00834154 
  3.31876 	-0.27765   	0.00834022 
  3.31888 	-0.277561  	0.00833891 
  3.319   	-0.277471  	0.00833759 
  3.31912 	-0.277382  	0.00833627 
  3.31924 	-0.277293  	0.00833496 
  3.31936 	-0.277204  	0.00833364 
  3.31948 	-0.277115  	0.00833233 
  3.3196  	-0.277026  	0.00833101 
  3.31972 	-0.276936  	0.0083297  
  3.31984 	-0.276847  	0.00832839 
  3.31996 	-0.276758  	0.00832708 
  3.32008 	-0.276669  	0.00832577 
  3.3202  	-0.27658   	0.00832446 
  3.32032 	-0.276491  	0.00832315 
  3.32044 	-0.276402  	0.00832184 
  3.32056 	-0.276313  	0.00832053 
  3.32068 	-0.276224  	0.00831922 
  3.3208  	-0.276135  	0.00831792 
  3.32092 	-0.276046  	0.00831661 
  3.32104 	-0.275957  	0.0083153  
  3.32116 	-0.275868  	0.008314   
  3.32128 	-0.275779  	0.0083127  
  3.3214  	-0.27569   	0.00831139 
  3.32152 	-0.275601  	0.00831009 
  3.32164 	-0.275512  	0.00830879 
  3.32176 	-0.275424  	0.00830749 
  3.32188 	-0.275335  	0.00830619 
  3.322   	-0.275246  	0.00830489 
  3.32212 	-0.275157  	0.00830359 
  3.32224 	-0.275068  	0.00830229 
  3.32236 	-0.274979  	0.00830099 
  3.32248 	-0.274891  	0.0082997  
  3.3226  	-0.274802  	0.0082984  
  3.32272 	-0.274713  	0.0082971  
  3.32284 	-0.274624  	0.00829581 
  3.32296 	-0.274536  	0.00829451 
  3.32308 	-0.274447  	0.00829322 
  3.3232  	-0.274358  	0.00829193 
  3.32332 	-0.274269  	0.00829064 
  3.32344 	-0.274181  	0.00828934 
  3.32356 	-0.274092  	0.00828805 
  3.32368 	-0.274004  	0.00828676 
  3.3238  	-0.273915  	0.00828548 
  3.32392 	-0.273826  	0.00828419 
  3.32404 	-0.273738  	0.0082829  
  3.32416 	-0.273649  	0.00828161 
  3.32428 	-0.27356   	0.00828032 
  3.3244  	-0.273472  	0.00827904 
  3.32452 	-0.273383  	0.00827775 
  3.32464 	-0.273295  	0.00827647 
  3.32476 	-0.273206  	0.00827519 
  3.32488 	-0.273118  	0.0082739  
  3.325   	-0.273029  	0.00827262 
  3.32512 	-0.272941  	0.00827134 
  3.32524 	-0.272852  	0.00827006 
  3.32536 	-0.272764  	0.00826878 
  3.32548 	-0.272675  	0.0082675  
  3.3256  	-0.272587  	0.00826622 
  3.32572 	-0.272499  	0.00826494 
  3.32584 	-0.27241   	0.00826366 
  3.32596 	-0.272322  	0.00826239 
  3.32608 	-0.272233  	0.00826111 
  3.3262  	-0.272145  	0.00825984 
  3.32632 	-0.272057  	0.00825856 
  3.32644 	-0.271968  	0.00825729 
  3.32656 	-0.27188   	0.00825601 
  3.32668 	-0.271792  	0.00825474 
  3.3268  	-0.271703  	0.00825347 
  3.32692 	-0.271615  	0.0082522  
  3.32704 	-0.271527  	0.00825093 
  3.32716 	-0.271439  	0.00824966 
  3.32728 	-0.27135   	0.00824839 
  3.3274  	-0.271262  	0.00824712 
  3.32752 	-0.271174  	0.00824585 
  3.32764 	-0.271086  	0.00824458 
  3.32776 	-0.270998  	0.00824332 
  3.32788 	-0.270909  	0.00824205 
  3.328   	-0.270821  	0.00824079 
  3.32812 	-0.270733  	0.00823952 
  3.32824 	-0.270645  	0.00823826 
  3.32836 	-0.270557  	0.008237   
  3.32848 	-0.270469  	0.00823573 
  3.3286  	-0.270381  	0.00823447 
  3.32872 	-0.270293  	0.00823321 
  3.32884 	-0.270205  	0.00823195 
  3.32896 	-0.270117  	0.00823069 
  3.32908 	-0.270029  	0.00822943 
  3.3292  	-0.269941  	0.00822818 
  3.32932 	-0.269853  	0.00822692 
  3.32944 	-0.269765  	0.00822566 
  3.32956 	-0.269677  	0.0082244  
  3.32968 	-0.269589  	0.00822315 
  3.3298  	-0.269501  	0.00822189 
  3.32992 	-0.269413  	0.00822064 
  3.33004 	-0.269325  	0.00821939 
  3.33016 	-0.269237  	0.00821814 
  3.33028 	-0.269149  	0.00821688 
  3.3304  	-0.269061  	0.00821563 
  3.33052 	-0.268973  	0.00821438 
  3.33064 	-0.268885  	0.00821313 
  3.33076 	-0.268798  	0.00821188 
  3.33088 	-0.26871   	0.00821063 
  3.331   	-0.268622  	0.00820939 
  3.33112 	-0.268534  	0.00820814 
  3.33124 	-0.268446  	0.00820689 
  3.33136 	-0.268359  	0.00820565 
  3.33148 	-0.268271  	0.0082044  
  3.3316  	-0.268183  	0.00820316 
  3.33172 	-0.268095  	0.00820191 
  3.33184 	-0.268008  	0.00820067 
  3.33196 	-0.26792   	0.00819943 
  3.33208 	-0.267832  	0.00819819 
  3.3322  	-0.267745  	0.00819695 
  3.33232 	-0.267657  	0.00819571 
  3.33244 	-0.267569  	0.00819447 
  3.33256 	-0.267482  	0.00819323 
  3.33268 	-0.267394  	0.00819199 
  3.3328  	-0.267306  	0.00819075 
  3.33292 	-0.267219  	0.00818951 
  3.33304 	-0.267131  	0.00818828 
  3.33316 	-0.267044  	0.00818704 
  3.33328 	-0.266956  	0.00818581 
  3.3334  	-0.266869  	0.00818457 
  3.33352 	-0.266781  	0.00818334 
  3.33364 	-0.266694  	0.00818211 
  3.33376 	-0.266606  	0.00818088 
  3.33388 	-0.266519  	0.00817964 
  3.334   	-0.266431  	0.00817841 
  3.33412 	-0.266344  	0.00817718 
  3.33424 	-0.266256  	0.00817595 
  3.33436 	-0.266169  	0.00817473 
  3.33448 	-0.266081  	0.0081735  
  3.3346  	-0.265994  	0.00817227 
  3.33472 	-0.265906  	0.00817104 
  3.33484 	-0.265819  	0.00816982 
  3.33496 	-0.265732  	0.00816859 
  3.33508 	-0.265644  	0.00816737 
  3.3352  	-0.265557  	0.00816615 
  3.33532 	-0.26547   	0.00816492 
  3.33544 	-0.265382  	0.0081637  
  3.33556 	-0.265295  	0.00816248 
  3.33568 	-0.265208  	0.00816126 
  3.3358  	-0.265121  	0.00816004 
  3.33592 	-0.265033  	0.00815882 
  3.33604 	-0.264946  	0.0081576  
  3.33616 	-0.264859  	0.00815638 
  3.33628 	-0.264772  	0.00815516 
  3.3364  	-0.264684  	0.00815395 
  3.33652 	-0.264597  	0.00815273 
  3.33664 	-0.26451   	0.00815151 
  3.33676 	-0.264423  	0.0081503  
  3.33688 	-0.264336  	0.00814908 
  3.337   	-0.264248  	0.00814787 
  3.33712 	-0.264161  	0.00814666 
  3.33724 	-0.264074  	0.00814545 
  3.33736 	-0.263987  	0.00814423 
  3.33748 	-0.2639    	0.00814302 
  3.3376  	-0.263813  	0.00814181 
  3.33772 	-0.263726  	0.0081406  
  3.33784 	-0.263639  	0.00813939 
  3.33796 	-0.263552  	0.00813819 
  3.33808 	-0.263465  	0.00813698 
  3.3382  	-0.263378  	0.00813577 
  3.33832 	-0.263291  	0.00813457 
  3.33844 	-0.263204  	0.00813336 
  3.33856 	-0.263117  	0.00813216 
  3.33868 	-0.26303   	0.00813095 
  3.3388  	-0.262943  	0.00812975 
  3.33892 	-0.262856  	0.00812855 
  3.33904 	-0.262769  	0.00812734 
  3.33916 	-0.262682  	0.00812614 
  3.33928 	-0.262595  	0.00812494 
  3.3394  	-0.262508  	0.00812374 
  3.33952 	-0.262422  	0.00812254 
  3.33964 	-0.262335  	0.00812134 
  3.33976 	-0.262248  	0.00812015 
  3.33988 	-0.262161  	0.00811895 
  3.34    	-0.262074  	0.00811775 
  3.34012 	-0.261987  	0.00811656 
  3.34024 	-0.261901  	0.00811536 
  3.34036 	-0.261814  	0.00811417 
  3.34048 	-0.261727  	0.00811297 
  3.3406  	-0.26164   	0.00811178 
  3.34072 	-0.261554  	0.00811059 
  3.34084 	-0.261467  	0.0081094  
  3.34096 	-0.26138   	0.00810821 
  3.34108 	-0.261293  	0.00810702 
  3.3412  	-0.261207  	0.00810583 
  3.34132 	-0.26112   	0.00810464 
  3.34144 	-0.261033  	0.00810345 
  3.34156 	-0.260947  	0.00810226 
  3.34168 	-0.26086   	0.00810107 
  3.3418  	-0.260773  	0.00809989 
  3.34192 	-0.260687  	0.0080987  
  3.34204 	-0.2606    	0.00809752 
  3.34216 	-0.260514  	0.00809633 
  3.34228 	-0.260427  	0.00809515 
  3.3424  	-0.260341  	0.00809397 
  3.34252 	-0.260254  	0.00809278 
  3.34264 	-0.260167  	0.0080916  
  3.34276 	-0.260081  	0.00809042 
  3.34288 	-0.259994  	0.00808924 
  3.343   	-0.259908  	0.00808806 
  3.34312 	-0.259821  	0.00808688 
  3.34324 	-0.259735  	0.0080857  
  3.34336 	-0.259649  	0.00808453 
  3.34348 	-0.259562  	0.00808335 
  3.3436  	-0.259476  	0.00808217 
  3.34372 	-0.259389  	0.008081   
  3.34384 	-0.259303  	0.00807982 
  3.34396 	-0.259216  	0.00807865 
  3.34408 	-0.25913   	0.00807748 
  3.3442  	-0.259044  	0.0080763  
  3.34432 	-0.258957  	0.00807513 
  3.34444 	-0.258871  	0.00807396 
  3.34456 	-0.258785  	0.00807279 
  3.34468 	-0.258698  	0.00807162 
  3.3448  	-0.258612  	0.00807045 
  3.34492 	-0.258526  	0.00806928 
  3.34504 	-0.25844   	0.00806811 
  3.34516 	-0.258353  	0.00806695 
  3.34528 	-0.258267  	0.00806578 
  3.3454  	-0.258181  	0.00806461 
  3.34552 	-0.258095  	0.00806345 
  3.34564 	-0.258008  	0.00806228 
  3.34576 	-0.257922  	0.00806112 
  3.34588 	-0.257836  	0.00805996 
  3.346   	-0.25775   	0.00805879 
  3.34612 	-0.257664  	0.00805763 
  3.34624 	-0.257577  	0.00805647 
  3.34636 	-0.257491  	0.00805531 
  3.34648 	-0.257405  	0.00805415 
  3.3466  	-0.257319  	0.00805299 
  3.34672 	-0.257233  	0.00805183 
  3.34684 	-0.257147  	0.00805067 
  3.34696 	-0.257061  	0.00804952 
  3.34708 	-0.256975  	0.00804836 
  3.3472  	-0.256889  	0.0080472  
  3.34732 	-0.256803  	0.00804605 
  3.34744 	-0.256717  	0.00804489 
  3.34756 	-0.256631  	0.00804374 
  3.34768 	-0.256545  	0.00804259 
  3.3478  	-0.256459  	0.00804143 
  3.34792 	-0.256373  	0.00804028 
  3.34804 	-0.256287  	0.00803913 
  3.34816 	-0.256201  	0.00803798 
  3.34828 	-0.256115  	0.00803683 
  3.3484  	-0.256029  	0.00803568 
  3.34852 	-0.255943  	0.00803453 
  3.34864 	-0.255857  	0.00803339 
  3.34876 	-0.255771  	0.00803224 
  3.34888 	-0.255685  	0.00803109 
  3.349   	-0.255599  	0.00802995 
  3.34912 	-0.255514  	0.0080288  
  3.34924 	-0.255428  	0.00802766 
  3.34936 	-0.255342  	0.00802651 
  3.34948 	-0.255256  	0.00802537 
  3.3496  	-0.25517   	0.00802423 
  3.34972 	-0.255085  	0.00802309 
  3.34984 	-0.254999  	0.00802194 
  3.34996 	-0.254913  	0.0080208  
  3.35008 	-0.254827  	0.00801966 
  3.3502  	-0.254741  	0.00801853 
  3.35032 	-0.254656  	0.00801739 
  3.35044 	-0.25457   	0.00801625 
  3.35056 	-0.254484  	0.00801511 
  3.35068 	-0.254399  	0.00801398 
  3.3508  	-0.254313  	0.00801284 
  3.35092 	-0.254227  	0.00801171 
  3.35104 	-0.254142  	0.00801057 
  3.35116 	-0.254056  	0.00800944 
  3.35128 	-0.25397   	0.0080083  
  3.3514  	-0.253885  	0.00800717 
  3.35152 	-0.253799  	0.00800604 
  3.35164 	-0.253714  	0.00800491 
  3.35176 	-0.253628  	0.00800378 
  3.35188 	-0.253542  	0.00800265 
  3.352   	-0.253457  	0.00800152 
  3.35212 	-0.253371  	0.00800039 
  3.35224 	-0.253286  	0.00799927 
  3.35236 	-0.2532    	0.00799814 
  3.35248 	-0.253115  	0.00799701 
  3.3526  	-0.253029  	0.00799589 
  3.35272 	-0.252944  	0.00799476 
  3.35284 	-0.252858  	0.00799364 
  3.35296 	-0.252773  	0.00799251 
  3.35308 	-0.252687  	0.00799139 
  3.3532  	-0.252602  	0.00799027 
  3.35332 	-0.252517  	0.00798915 
  3.35344 	-0.252431  	0.00798803 
  3.35356 	-0.252346  	0.00798691 
  3.35368 	-0.25226   	0.00798579 
  3.3538  	-0.252175  	0.00798467 
  3.35392 	-0.25209   	0.00798355 
  3.35404 	-0.252004  	0.00798243 
  3.35416 	-0.251919  	0.00798131 
  3.35428 	-0.251834  	0.0079802  
  3.3544  	-0.251748  	0.00797908 
  3.35452 	-0.251663  	0.00797797 
  3.35464 	-0.251578  	0.00797685 
  3.35476 	-0.251493  	0.00797574 
  3.35488 	-0.251407  	0.00797463 
  3.355   	-0.251322  	0.00797352 
  3.35512 	-0.251237  	0.0079724  
  3.35524 	-0.251152  	0.00797129 
  3.35536 	-0.251066  	0.00797018 
  3.35548 	-0.250981  	0.00796907 
  3.3556  	-0.250896  	0.00796796 
  3.35572 	-0.250811  	0.00796686 
  3.35584 	-0.250726  	0.00796575 
  3.35596 	-0.25064   	0.00796464 
  3.35608 	-0.250555  	0.00796354 
  3.3562  	-0.25047   	0.00796243 
  3.35632 	-0.250385  	0.00796133 
  3.35644 	-0.2503    	0.00796022 
  3.35656 	-0.250215  	0.00795912 
  3.35668 	-0.25013   	0.00795802 
  3.3568  	-0.250045  	0.00795691 
  3.35692 	-0.24996   	0.00795581 
  3.35704 	-0.249875  	0.00795471 
  3.35716 	-0.24979   	0.00795361 
  3.35728 	-0.249705  	0.00795251 
  3.3574  	-0.24962   	0.00795141 
  3.35752 	-0.249535  	0.00795031 
  3.35764 	-0.24945   	0.00794922 
  3.35776 	-0.249365  	0.00794812 
  3.35788 	-0.24928   	0.00794702 
  3.358   	-0.249195  	0.00794593 
  3.35812 	-0.24911   	0.00794483 
  3.35824 	-0.249025  	0.00794374 
  3.35836 	-0.24894   	0.00794265 
  3.35848 	-0.248855  	0.00794155 
  3.3586  	-0.24877   	0.00794046 
  3.35872 	-0.248685  	0.00793937 
  3.35884 	-0.2486    	0.00793828 
  3.35896 	-0.248516  	0.00793719 
  3.35908 	-0.248431  	0.0079361  
  3.3592  	-0.248346  	0.00793501 
  3.35932 	-0.248261  	0.00793392 
  3.35944 	-0.248176  	0.00793284 
  3.35956 	-0.248091  	0.00793175 
  3.35968 	-0.248007  	0.00793066 
  3.3598  	-0.247922  	0.00792958 
  3.35992 	-0.247837  	0.00792849 
  3.36004 	-0.247752  	0.00792741 
  3.36016 	-0.247668  	0.00792632 
  3.36028 	-0.247583  	0.00792524 
  3.3604  	-0.247498  	0.00792416 
  3.36052 	-0.247413  	0.00792308 
  3.36064 	-0.247329  	0.007922   
  3.36076 	-0.247244  	0.00792092 
  3.36088 	-0.247159  	0.00791984 
  3.361   	-0.247075  	0.00791876 
  3.36112 	-0.24699   	0.00791768 
  3.36124 	-0.246905  	0.0079166  
  3.36136 	-0.246821  	0.00791553 
  3.36148 	-0.246736  	0.00791445 
  3.3616  	-0.246652  	0.00791338 
  3.36172 	-0.246567  	0.0079123  
  3.36184 	-0.246483  	0.00791123 
  3.36196 	-0.246398  	0.00791015 
  3.36208 	-0.246313  	0.00790908 
  3.3622  	-0.246229  	0.00790801 
  3.36232 	-0.246144  	0.00790694 
  3.36244 	-0.24606   	0.00790587 
  3.36256 	-0.245975  	0.0079048  
  3.36268 	-0.245891  	0.00790373 
  3.3628  	-0.245806  	0.00790266 
  3.36292 	-0.245722  	0.00790159 
  3.36304 	-0.245637  	0.00790052 
  3.36316 	-0.245553  	0.00789946 
  3.36328 	-0.245469  	0.00789839 
  3.3634  	-0.245384  	0.00789732 
  3.36352 	-0.2453    	0.00789626 
  3.36364 	-0.245215  	0.0078952  
  3.36376 	-0.245131  	0.00789413 
  3.36388 	-0.245047  	0.00789307 
  3.364   	-0.244962  	0.00789201 
  3.36412 	-0.244878  	0.00789095 
  3.36424 	-0.244793  	0.00788989 
  3.36436 	-0.244709  	0.00788883 
  3.36448 	-0.244625  	0.00788777 
  3.3646  	-0.244541  	0.00788671 
  3.36472 	-0.244456  	0.00788565 
  3.36484 	-0.244372  	0.00788459 
  3.36496 	-0.244288  	0.00788353 
  3.36508 	-0.244203  	0.00788248 
  3.3652  	-0.244119  	0.00788142 
  3.36532 	-0.244035  	0.00788037 
  3.36544 	-0.243951  	0.00787931 
  3.36556 	-0.243867  	0.00787826 
  3.36568 	-0.243782  	0.00787721 
  3.3658  	-0.243698  	0.00787616 
  3.36592 	-0.243614  	0.0078751  
  3.36604 	-0.24353   	0.00787405 
  3.36616 	-0.243446  	0.007873   
  3.36628 	-0.243361  	0.00787195 
  3.3664  	-0.243277  	0.00787091 
  3.36652 	-0.243193  	0.00786986 
  3.36664 	-0.243109  	0.00786881 
  3.36676 	-0.243025  	0.00786776 
  3.36688 	-0.242941  	0.00786672 
  3.367   	-0.242857  	0.00786567 
  3.36712 	-0.242773  	0.00786463 
  3.36724 	-0.242689  	0.00786358 
  3.36736 	-0.242605  	0.00786254 
  3.36748 	-0.242521  	0.0078615  
  3.3676  	-0.242437  	0.00786045 
  3.36772 	-0.242353  	0.00785941 
  3.36784 	-0.242269  	0.00785837 
  3.36796 	-0.242185  	0.00785733 
  3.36808 	-0.242101  	0.00785629 
  3.3682  	-0.242017  	0.00785525 
  3.36832 	-0.241933  	0.00785422 
  3.36844 	-0.241849  	0.00785318 
  3.36856 	-0.241765  	0.00785214 
  3.36868 	-0.241681  	0.0078511  
  3.3688  	-0.241597  	0.00785007 
  3.36892 	-0.241513  	0.00784903 
  3.36904 	-0.241429  	0.007848   
  3.36916 	-0.241345  	0.00784697 
  3.36928 	-0.241261  	0.00784593 
  3.3694  	-0.241178  	0.0078449  
  3.36952 	-0.241094  	0.00784387 
  3.36964 	-0.24101   	0.00784284 
  3.36976 	-0.240926  	0.00784181 
  3.36988 	-0.240842  	0.00784078 
  3.37    	-0.240759  	0.00783975 
  3.37012 	-0.240675  	0.00783872 
  3.37024 	-0.240591  	0.00783769 
  3.37036 	-0.240507  	0.00783667 
  3.37048 	-0.240423  	0.00783564 
  3.3706  	-0.24034   	0.00783462 
  3.37072 	-0.240256  	0.00783359 
  3.37084 	-0.240172  	0.00783257 
  3.37096 	-0.240089  	0.00783154 
  3.37108 	-0.240005  	0.00783052 
  3.3712  	-0.239921  	0.0078295  
  3.37132 	-0.239838  	0.00782848 
  3.37144 	-0.239754  	0.00782746 
  3.37156 	-0.23967   	0.00782644 
  3.37168 	-0.239587  	0.00782542 
  3.3718  	-0.239503  	0.0078244  
  3.37192 	-0.239419  	0.00782338 
  3.37204 	-0.239336  	0.00782236 
  3.37216 	-0.239252  	0.00782134 
  3.37228 	-0.239169  	0.00782033 
  3.3724  	-0.239085  	0.00781931 
  3.37252 	-0.239001  	0.0078183  
  3.37264 	-0.238918  	0.00781728 
